32110385.51128403	7321323.253992239
32110385.55576475	7321323.134430029
32110385.57800511	7321323.05756861
32110385.62248582	7321322.9380064
32110385.64472618	7321322.861144979
32110385.67808672	7321322.741582768
32110385.71144725	7321322.656181186
32110385.77816832	7321322.45975755
32110385.81152886	7321322.340195332
32110385.83376922	7321322.263333905
32110385.87824993	7321322.135231529
32110385.90049029	7321322.058370103
32110385.96721136	7321321.853406297
32110386.03393243	7321321.656982646
32110386.06729297	7321321.537420424
32110386.1006535	7321321.452018833
32110386.16737457	7321321.255595174
32110386.18961493	7321321.178733744
32110386.23409565	7321321.050631354
32110386.30081671	7321320.854207691
32110386.33417725	7321320.726105298
32110386.35641761	7321320.649243862
32110386.42313868	7321320.444280031
32110386.46761939	7321320.324717795
32110386.48985975	7321320.239316197
32110386.53434047	7321320.11975396
32110386.55658083	7321320.04289252
32110386.60106154	7321319.91479012
32110386.63442208	7321319.837928679
32110386.70114315	7321319.632964835
32110386.73450368	7321319.513402588
32110386.76786422	7321319.428000987
32110386.83458529	7321319.223037135
32110386.86794582	7321319.103474883
32110386.90130636	7321319.018073279
32110386.93466689	7321318.889970868
32110386.96802743	7321318.81310942
32110387.01250815	7321318.685007004
32110387.0347485	7321318.599605396
32110387.07922922	7321318.480043142
32110387.10146958	7321318.39464153
32110387.14595029	7321318.275079274
32110387.16819064	7321318.189677659
32110387.21267136	7321318.06157524
32110387.23491172	7321317.984713787
32110387.27939243	7321317.856611364
32110387.31275297	7321317.771209748
32110387.37947404	7321317.566245867
32110387.42395475	7321317.43814344
32110387.44619511	7321317.352741821
32110387.51291618	7321317.147777934
32110387.5573969	7321317.028215664
32110387.59075743	7321316.942814042
32110387.6574785	7321316.729309986
32110387.70195922	7321316.601207551
32110387.73531976	7321316.515805925
32110387.76868029	7321316.387703486
32110387.80204082	7321316.302301862
32110387.84652154	7321316.182739583
32110387.8687619	7321316.097337954
32110387.91324261	7321315.969235511
32110387.97996368	7321315.755731435
32110388.01332422	7321315.670329806
32110388.08004529	7321315.456825726
32110388.124526	7321315.328723276
32110388.15788654	7321315.243321642
32110388.22460761	7321315.029817555
32110388.26908832	7321314.901715102
32110388.30244886	7321314.816313462
32110388.36916994	7321314.611349532
32110388.41365065	7321314.483247073
32110388.44701118	7321314.397845432
32110388.51373225	7321314.184341332
32110388.55821297	7321314.056238867
32110388.58045333	7321313.970837224
32110388.65829458	7321313.757333113
32110388.70277529	7321313.629230648
32110388.72501565	7321313.543829001
32110388.8028569	7321313.330324882
32110388.84733761	7321313.202222409
32110388.86957797	7321313.116820758
32110388.94741922	7321312.903316634
32110388.96965957	7321312.817914983
32110389.01414029	7321312.689812505
32110389.09198154	7321312.47630837
32110389.13646226	7321312.348205889
32110389.16982279	7321312.262804233
32110389.20318333	7321312.13470175
32110389.23654386	7321312.049300093
32110389.28102458	7321311.921197606
32110389.31438511	7321311.835795946
32110389.38110618	7321311.613751633
32110389.42558689	7321311.485649142
32110389.45894744	7321311.400247479
32110389.52566851	7321311.186743323
